web-scraper-order,web-scraper-start-url,schoollınk,schoollınk-href,CNO,SEX,AGGT,DIV,DETAILED SUBJECTS,headıng,Stats
"1548656927-242","https://matokeo.necta.go.tz/csee/csee.htm","S5214 SAMBASHA","https://matokeo.necta.go.tz/csee/results/s5214.htm","S5214/0001","F","-","ABS","CIV - 'X'   HIST - 'X'   GEO - 'X'   KISW - 'X'   ENGL - 'X'   BIO - 'X'   B/MATH - 'X'","S5214 SAMBASHA SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 1;  DIV-III = 5;  DIV-IV = 33;  DIV-0 = 28"
"1548656332-29","https://matokeo.necta.go.tz/csee/csee.htm","S5496 RUSHE","https://matokeo.necta.go.tz/csee/results/s5496.htm","S5496/0001","F","21","II","CIV - 'D'   HIST - 'C'   GEO - 'D'   E/D/KIISLAMU - 'D'   KISW - 'B'   ENGL - 'C'   PHY - 'D'   CHEM - 'C'   BIO - 'C'   B/MATH - 'C'","S5496 RUSHE SECONDARY SCHOOL","DIV-I = 2;  DIV-II = 9;  DIV-III = 4;  DIV-IV = 9;  DIV-0 = 1"
"1548677718-5057","https://matokeo.necta.go.tz/csee/csee.htm","P4046 MATEVES  CENTRE","https://matokeo.necta.go.tz/csee/results/p4046.htm","P4046/0001","M","-","IV","CIV - 'D'   GEO - 'D'   KISW - 'D'   ENGL - 'D'","P4046 MATEVES SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 0;  DIV-IV = 2;  DIV-0 = 0"
"1548675369-4502","https://matokeo.necta.go.tz/csee/csee.htm","S0592 LUNDO DAY","https://matokeo.necta.go.tz/csee/results/s0592.htm","S0592/0001","F","35","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'F'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S0592 LUNDO DAY SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 2;  DIV-III = 9;  DIV-IV = 21;  DIV-0 = 10"
"1548669045-3094","https://matokeo.necta.go.tz/csee/csee.htm","S2138 VINGHAWE","https://matokeo.necta.go.tz/csee/results/s2138.htm","S2138/0001","F","33","IV","CIV - 'F'   HIST - 'F'   GEO - 'D'   KISW - 'D'   ENGL - 'F'   LIT ENG - 'F'   BIO - 'F'   B/MATH - 'F'","S2138 VINGHAWE SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 2;  DIV-III = 11;  DIV-IV = 25;  DIV-0 = 11"
"1548679856-5928","https://matokeo.necta.go.tz/csee/csee.htm","P0143 NJOMBE  CENTRE","https://matokeo.necta.go.tz/csee/results/p0143.htm","P0143/0001","F","-","ABS","CIV - 'X'   HIST - 'X'   KISW - 'X'   ENGL - 'X'   BIO - 'X'   B/MATH - 'X'","P0143 NJOMBE SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 0;  DIV-IV = 13;  DIV-0 = 3"
"1548667305-2692","https://matokeo.necta.go.tz/csee/csee.htm","S2566 NG'HUMBU","https://matokeo.necta.go.tz/csee/results/s2566.htm","S2566/0001","F","26","IV","CIV - 'D'   HIST - 'D'   GEO - 'C'   KISW - 'D'   ENGL - 'D'   PHY - 'F'   CHEM - 'D'   BIO - 'C'   B/MATH - 'F'","S2566 NG'HUMBU SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 4;  DIV-III = 2;  DIV-IV = 14;  DIV-0 = 3"
"1548656777-202","https://matokeo.necta.go.tz/csee/csee.htm","S5258 ST GETRUDE MLANDIZI GIRLS","https://matokeo.necta.go.tz/csee/results/s5258.htm","S5258/0001","F","12","I","CIV - 'C'   HIST - 'C'   GEO - 'C'   B/KNOWL - 'B'   KISW - 'A'   ENGL - 'A'   PHY - 'C'   CHEM - 'A'   BIO - 'A'   B/MATH - 'C'","S5258 ST GETRUDE MLANDIZI GIRLS SECONDARY SCHOOL","DIV-I = 29;  DIV-II = 29;  DIV-III = 4;  DIV-IV = 0;  DIV-0 = 0"
"1548669075-3102","https://matokeo.necta.go.tz/csee/csee.htm","S2130 DILAI","https://matokeo.necta.go.tz/csee/results/s2130.htm","S2130/0001","F","23","III","CIV - 'C'   HIST - 'C'   GEO - 'D'   KISW - 'C'   ENGL - 'C'   LIT ENG - 'D'   PHY - 'F'   CHEM - 'D'   BIO - 'C'   B/MATH - 'F'","S2130 DILAI SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 4;  DIV-III = 9;  DIV-IV = 35;  DIV-0 = 17"
"1548658911-663","https://matokeo.necta.go.tz/csee/csee.htm","S4740 ST STEPHEN BOYS","https://matokeo.necta.go.tz/csee/results/s4740.htm","S4740/0001","M","17","I","CIV - 'B'   HIST - 'C'   GEO - 'C'   KISW - 'B'   ENGL - 'B'   PHY - 'D'   CHEM - 'C'   BIO - 'B'   B/MATH - 'D'","S4740 ST STEPHEN BOYS SECONDARY SCHOOL","DIV-I = 28;  DIV-II = 64;  DIV-III = 16;  DIV-IV = 4;  DIV-0 = 0"
"1548669111-3112","https://matokeo.necta.go.tz/csee/csee.htm","S2119 HARVEST MISSION","https://matokeo.necta.go.tz/csee/results/s2119.htm","S2119/0001","F","30","IV","CIV - 'D'   HIST - 'F'   GEO - 'F'   B/KNOWL - 'F'   KISW - 'D'   ENGL - 'C'   BIO - 'D'   B/MATH - 'F'","S2119 HARVEST MISSION SECONDARY SCHOOL","DIV-I = 4;  DIV-II = 13;  DIV-III = 18;  DIV-IV = 61;  DIV-0 = 8"
"1548661647-1408","https://matokeo.necta.go.tz/csee/csee.htm","S3891 NYATHOROGO","https://matokeo.necta.go.tz/csee/results/s3891.htm","S3891/0001","F","21","II","CIV - 'C'   HIST - 'C'   GEO - 'C'   KISW - 'C'   ENGL - 'C'   PHY - 'D'   CHEM - 'C'   BIO - 'C'   B/MATH - 'F'","S3891 NYATHOROGO SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 3;  DIV-III = 14;  DIV-IV = 32;  DIV-0 = 15"
"1548668443-2954","https://matokeo.necta.go.tz/csee/csee.htm","S2279 NG'AMBA","https://matokeo.necta.go.tz/csee/results/s2279.htm","S2279/0001","F","23","III","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'B'   ENGL - 'C'   LIT ENG - 'C'   CHEM - 'F'   BIO - 'C'   B/MATH - 'D'","S2279 NG'AMBA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 6;  DIV-III = 6;  DIV-IV = 15;  DIV-0 = 0"
"1548667173-2659","https://matokeo.necta.go.tz/csee/csee.htm","S2600 KIANGARA","https://matokeo.necta.go.tz/csee/results/s2600.htm","S2600/0001","F","33","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'C'   ENGL - 'F'   LIT ENG - 'F'   BIO - 'F'   B/MATH - 'F'","S2600 KIANGARA  SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 2;  DIV-III = 2;  DIV-IV = 8;  DIV-0 = 4"
"1548671794-3737","https://matokeo.necta.go.tz/csee/csee.htm","S1456 ITIJI","https://matokeo.necta.go.tz/csee/results/s1456.htm","S1456/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'F'   LIT ENG - 'F'   BIO - 'F'   B/MATH - 'F'","S1456 ITIJI SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 7;  DIV-III = 30;  DIV-IV = 58;  DIV-0 = 19"
"1548657425-346","https://matokeo.necta.go.tz/csee/csee.htm","S5092 SICHOWE","https://matokeo.necta.go.tz/csee/results/s5092.htm","S5092/0001","F","27","IV","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'C'   ENGL - 'D'   LIT ENG - 'F'   PHY - 'F'   CHEM - 'F'   BIO - 'C'   B/MATH - 'F'","S5092 SICHOWE SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 5;  DIV-III = 16;  DIV-IV = 15;  DIV-0 = 0"
"1548677301-4926","https://matokeo.necta.go.tz/csee/csee.htm","P5173 TABORA UTALII COLLEGE CENTRE","https://matokeo.necta.go.tz/csee/results/p5173.htm","P5173/0001","F","-","0","CIV - 'F'   ENGL - 'D'   PHY - 'F'   BIO - 'F'","P5173 TABORA UTALII COLLEGE CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 1;  DIV-IV = 11;  DIV-0 = 24"
"1548673567-4133","https://matokeo.necta.go.tz/csee/csee.htm","S1009 BABATI DAY","https://matokeo.necta.go.tz/csee/results/s1009.htm","S1009/0001","F","33","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'D'   BIO - 'F'   B/MATH - 'F'","S1009 BABATI DAY SECONDARY SCHOOL","DIV-I = 6;  DIV-II = 15;  DIV-III = 28;  DIV-IV = 69;  DIV-0 = 12"
"1548670418-3421","https://matokeo.necta.go.tz/csee/csee.htm","S1790 BUKULU","https://matokeo.necta.go.tz/csee/results/s1790.htm","S1790/0001","F","32","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'D'   BIO - 'D'   B/MATH - 'F'","S1790 BUKULU SECONDARY SCHOOL","DIV-I = 2;  DIV-II = 2;  DIV-III = 7;  DIV-IV = 22;  DIV-0 = 7"
"1548678045-5194","https://matokeo.necta.go.tz/csee/csee.htm","P2550 MLONDWE  CENTRE","https://matokeo.necta.go.tz/csee/results/p2550.htm","P2550/0001","F","24","III","CIV - 'D'   HIST - 'C'   GEO - 'D'   KISW - 'B'   ENGL - 'C'   LIT ENG - 'F'   BIO - 'D'   B/MATH - 'D'","P2550 MLONDWE SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 4;  DIV-IV = 3;  DIV-0 = 1"
"1548656607-147","https://matokeo.necta.go.tz/csee/csee.htm","S5330 OLIVEGREEN","https://matokeo.necta.go.tz/csee/results/s5330.htm","S5330/0001","F","22","III","CIV - 'D'   HIST - 'D'   GEO - 'C'   KISW - 'C'   ENGL - 'C'   PHY - 'C'   CHEM - 'C'   BIO - 'C'   B/MATH - 'D'","S5330 OLIVEGREEN SECONDARY SCHOOL","DIV-I = 9;  DIV-II = 32;  DIV-III = 33;  DIV-IV = 2;  DIV-0 = 0"
"1548659247-742","https://matokeo.necta.go.tz/csee/csee.htm","S4638 ANGEL HOUSE","https://matokeo.necta.go.tz/csee/results/s4638.htm","S4638/0001","F","29","IV","CIV - 'D'   HIST - 'F'   GEO - 'D'   KISW - 'C'   ENGL - 'D'   PHY - 'F'   CHEM - 'F'   BIO - 'D'   B/MATH - 'F'","S4638 ANGEL HOUSE SECONDARY SCHOOL","DIV-I = 4;  DIV-II = 30;  DIV-III = 39;  DIV-IV = 21;  DIV-0 = 0"
"1548659673-825","https://matokeo.necta.go.tz/csee/csee.htm","S4536 MGALO","https://matokeo.necta.go.tz/csee/results/s4536.htm","S4536/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'F'   FREN - 'F'   BIO - 'F'   B/MATH - 'F'","S4536 MGALO SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 1;  DIV-III = 7;  DIV-IV = 27;  DIV-0 = 6"
"1548660970-1139","https://matokeo.necta.go.tz/csee/csee.htm","S4178 MWONGOZO","https://matokeo.necta.go.tz/csee/results/s4178.htm","S4178/0001","F","18","II","CIV - 'C'   HIST - 'C'   GEO - 'C'   KISW - 'B'   ENGL - 'B'   PHY - 'D'   CHEM - 'C'   BIO - 'B'   B/MATH - 'F'","S4178 MWONGOZO SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 5;  DIV-III = 15;  DIV-IV = 21;  DIV-0 = 4"
"1548669587-3234","https://matokeo.necta.go.tz/csee/csee.htm","S1995 MSHEWE","https://matokeo.necta.go.tz/csee/results/s1995.htm","S1995/0001","F","35","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'F'   ENGL - 'F'   LIT ENG - 'F'   BIO - 'F'   B/MATH - 'F'","S1995 MSHEWE SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 5;  DIV-III = 3;  DIV-IV = 14;  DIV-0 = 5"
"1548677668-5036","https://matokeo.necta.go.tz/csee/csee.htm","P4198 KWELU  CENTRE","https://matokeo.necta.go.tz/csee/results/p4198.htm","P4198/0001","F","-","IV","KISW - 'C'   PHY - 'F'   CHEM - 'D'   BIO - 'D'   B/MATH - 'F'","P4198 KWELU SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 7;  DIV-IV = 47;  DIV-0 = 18"
"1548660953-1133","https://matokeo.necta.go.tz/csee/csee.htm","S4184 ITUMPI","https://matokeo.necta.go.tz/csee/results/s4184.htm","S4184/0001","F","31","IV","CIV - 'D'   HIST - 'F'   GEO - 'D'   KISW - 'C'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S4184 ITUMPI SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 5;  DIV-III = 3;  DIV-IV = 32;  DIV-0 = 30"
"1548674539-4335","https://matokeo.necta.go.tz/csee/csee.htm","S0779 RUKINDO","https://matokeo.necta.go.tz/csee/results/s0779.htm","S0779/0001","F","30","IV","CIV - 'F'   HIST - 'F'   GEO - 'D'   KISW - 'C'   ENGL - 'F'   CHEM - 'D'   BIO - 'D'   B/MATH - 'F'","S0779 RUKINDO SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 3;  DIV-III = 8;  DIV-IV = 48;  DIV-0 = 23"
"1548659144-722","https://matokeo.necta.go.tz/csee/csee.htm","S4671 MAHANJE","https://matokeo.necta.go.tz/csee/results/s4671.htm","S4671/0001","F","28","IV","CIV - 'D'   HIST - 'F'   GEO - 'D'   KISW - 'C'   ENGL - 'D'   BIO - 'D'   B/MATH - 'D'","S4671 MAHANJE SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 3;  DIV-III = 4;  DIV-IV = 25;  DIV-0 = 3"
"1548677838-5106","https://matokeo.necta.go.tz/csee/csee.htm","P3690 KANDA  CENTRE","https://matokeo.necta.go.tz/csee/results/p3690.htm","P3690/0001","F","-","IV","CIV - 'D'   HIST - 'C'   GEO - 'D'   ENGL - 'D'   LIT ENG - 'F'","P3690 KANDA SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 1;  DIV-III = 1;  DIV-IV = 12;  DIV-0 = 3"
"1548660844-1090","https://matokeo.necta.go.tz/csee/csee.htm","S4230 EUGA","https://matokeo.necta.go.tz/csee/results/s4230.htm","S4230/0001","F","24","III","CIV - 'D'   HIST - 'D'   GEO - 'C'   KISW - 'C'   ENGL - 'C'   PHY - 'F'   CHEM - 'D'   BIO - 'C'   B/MATH - 'F'","S4230 EUGA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 1;  DIV-III = 4;  DIV-IV = 13;  DIV-0 = 7"
"1548664110-1992","https://matokeo.necta.go.tz/csee/csee.htm","S3278 BUHONGWA","https://matokeo.necta.go.tz/csee/results/s3278.htm","S3278/0001","F","25","III","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'B'   ENGL - 'C'   BIO - 'D'   B/MATH - 'F'   COMM - 'D'   B/KEEPING - 'D'","S3278 BUHONGWA SECONDARY SCHOOL","DIV-I = 13;  DIV-II = 33;  DIV-III = 62;  DIV-IV = 148;  DIV-0 = 51"
"1548677233-4904","https://matokeo.necta.go.tz/csee/csee.htm","P5443 LOHI EDUCATION CENTRE","https://matokeo.necta.go.tz/csee/results/p5443.htm","P5443/0001","F","27","IV","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'B'   ENGL - 'D'   LIT ENG - 'F'   CHEM - 'X'   BIO - 'D'","P5443 LOHI EDUCATION CENTRE","DIV-I = 0;  DIV-II = 3;  DIV-III = 8;  DIV-IV = 31;  DIV-0 = 2"
"1548669641-3248","https://matokeo.necta.go.tz/csee/csee.htm","S1981 HIRBADAW","https://matokeo.necta.go.tz/csee/results/s1981.htm","S1981/0001","F","26","IV","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'C'   ENGL - 'D'   PHY - 'F'   CHEM - 'D'   BIO - 'C'   B/MATH - 'F'","S1981 HIRBADAW SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 9;  DIV-III = 10;  DIV-IV = 15;  DIV-0 = 9"
"1548669015-3087","https://matokeo.necta.go.tz/csee/csee.htm","S2145 TONGI","https://matokeo.necta.go.tz/csee/results/s2145.htm","S2145/0001","F","27","IV","CIV - 'F'   HIST - 'D'   GEO - 'D'   KISW - 'C'   ENGL - 'C'   LIT ENG - 'D'   BIO - 'D'   B/MATH - 'F'","S2145 TONGI SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 5;  DIV-III = 3;  DIV-IV = 14;  DIV-0 = 2"
"1548678552-5406","https://matokeo.necta.go.tz/csee/csee.htm","P1415 BUKWIMBA  CENTRE","https://matokeo.necta.go.tz/csee/results/p1415.htm","P1415/0001","F","-","IV","HIST - 'F'   GEO - 'D'   PHY - 'F'   CHEM - 'F'   BIO - 'D'   B/MATH - 'F'","P1415 BUKWIMBA SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 0;  DIV-IV = 2;  DIV-0 = 1"
"1548679720-5879","https://matokeo.necta.go.tz/csee/csee.htm","P0324 LINDI  CENTRE","https://matokeo.necta.go.tz/csee/results/p0324.htm","P0324/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","P0324 LINDI SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 0;  DIV-IV = 17;  DIV-0 = 16"
"1548679611-5844","https://matokeo.necta.go.tz/csee/csee.htm","P0383 BEN BELLA  CENTRE","https://matokeo.necta.go.tz/csee/results/p0383.htm","P0383/0001","F","-","0","GEO - 'F'   PHY - 'F'   CHEM - 'F'   BIO - 'F'   B/MATH - 'F'","P0383 BEN BELLA SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 0;  DIV-IV = 39;  DIV-0 = 44"
"1548678500-5385","https://matokeo.necta.go.tz/csee/csee.htm","P1475 PERFECT-VISION  CENTRE","https://matokeo.necta.go.tz/csee/results/p1475.htm","P1475/0001","F","27","IV","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'D'   ENGL - 'B'   LIT ENG - 'D'   B/MATH - 'F'","P1475 PERFECT-VISION SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 7;  DIV-IV = 225;  DIV-0 = 152"
"1548657039-266","https://matokeo.necta.go.tz/csee/csee.htm","S5190 BREAD OF LIFE","https://matokeo.necta.go.tz/csee/results/s5190.htm","S5190/0001","F","22","III","CIV - 'C'   HIST - 'D'   GEO - 'C'   KISW - 'C'   ENGL - 'B'   BIO - 'C'   B/MATH - 'F'   COMM - 'D'   B/KEEPING - 'D'","S5190 BREAD OF LIFE SECONDARY SCHOOL","DIV-I = 2;  DIV-II = 5;  DIV-III = 11;  DIV-IV = 16;  DIV-0 = 1"
"1548674457-4318","https://matokeo.necta.go.tz/csee/csee.htm","S0799 MONDO","https://matokeo.necta.go.tz/csee/results/s0799.htm","S0799/0001","F","28","IV","CIV - 'D'   HIST - 'F'   GEO - 'D'   KISW - 'C'   ENGL - 'D'   PHY - 'F'   CHEM - 'D'   BIO - 'D'   B/MATH - 'F'","S0799 MONDO SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 1;  DIV-III = 12;  DIV-IV = 55;  DIV-0 = 32"
"1548669265-3155","https://matokeo.necta.go.tz/csee/csee.htm","S2075 BURUMA","https://matokeo.necta.go.tz/csee/results/s2075.htm","S2075/0001","F","33","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'F'   CHEM - 'F'   BIO - 'D'   B/MATH - 'F'","S2075 BURUMA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 2;  DIV-III = 11;  DIV-IV = 28;  DIV-0 = 21"
"1548656562-128","https://matokeo.necta.go.tz/csee/csee.htm","S5349 DE PAUL MBINGA","https://matokeo.necta.go.tz/csee/results/s5349.htm","S5349/0001","F","28","IV","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'C'   ENGL - 'D'   BIO - 'D'   B/MATH - 'F'","S5349 DE PAUL MBINGA SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 7;  DIV-III = 11;  DIV-IV = 20;  DIV-0 = 0"
"1548672085-3806","https://matokeo.necta.go.tz/csee/csee.htm","S1373 MBELEI","https://matokeo.necta.go.tz/csee/results/s1373.htm","S1373/0001","F","23","III","CIV - 'C'   HIST - 'C'   GEO - 'D'   KISW - 'C'   ENGL - 'C'   PHY - 'D'   CHEM - 'D'   BIO - 'C'   B/MATH - 'D'","S1373 MBELEI SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 2;  DIV-III = 24;  DIV-IV = 89;  DIV-0 = 43"
"1548664476-2062","https://matokeo.necta.go.tz/csee/csee.htm","S3207 KIKEO","https://matokeo.necta.go.tz/csee/results/s3207.htm","S3207/0001","F","28","IV","CIV - 'D'   HIST - 'D'   GEO - 'F'   F.ART - 'C'   KISW - 'C'   ENGL - 'D'   BIO - 'F'   B/MATH - 'F'","S3207 KIKEO SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 1;  DIV-III = 6;  DIV-IV = 32;  DIV-0 = 6"
"1548663586-1864","https://matokeo.necta.go.tz/csee/csee.htm","S3407 KIHANSI","https://matokeo.necta.go.tz/csee/results/s3407.htm","S3407/0001","F","31","IV","CIV - 'D'   HIST - 'F'   GEO - 'F'   KISW - 'C'   ENGL - 'F'   PHY - 'F'   CHEM - 'F'   BIO - 'D'   B/MATH - 'F'","S3407 KIHANSI SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 1;  DIV-III = 8;  DIV-IV = 41;  DIV-0 = 20"
"1548669753-3274","https://matokeo.necta.go.tz/csee/csee.htm","S1954 MASELA","https://matokeo.necta.go.tz/csee/results/s1954.htm","S1954/0001","F","32","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'D'   PHY - 'F'   CHEM - 'F'   BIO - 'D'   B/MATH - 'F'","S1954 MASELA  SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 2;  DIV-III = 2;  DIV-IV = 8;  DIV-0 = 1"
"1548672296-3854","https://matokeo.necta.go.tz/csee/csee.htm","S1319 UPENDO","https://matokeo.necta.go.tz/csee/results/s1319.htm","S1319/0001","F","30","IV","CIV - 'D'   HIST - 'F'   GEO - 'D'   KISW - 'D'   ENGL - 'D'   LIT ENG - 'F'   PHY - 'F'   CHEM - 'F'   BIO - 'D'   B/MATH - 'F'","S1319 UPENDO SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 0;  DIV-III = 5;  DIV-IV = 4;  DIV-0 = 1"
"1548672786-3962","https://matokeo.necta.go.tz/csee/csee.htm","S1199 MADABA","https://matokeo.necta.go.tz/csee/results/s1199.htm","S1199/0001","F","33","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'D'   LIT ENG - 'F'   BIO - 'F'   B/MATH - 'F'","S1199 MADABA SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 3;  DIV-III = 4;  DIV-IV = 21;  DIV-0 = 11"
"1548665490-2288","https://matokeo.necta.go.tz/csee/csee.htm","S2977 KILABELA","https://matokeo.necta.go.tz/csee/results/s2977.htm","S2977/0001","F","30","IV","CIV - 'D'   HIST - 'F'   GEO - 'F'   KISW - 'C'   ENGL - 'F'   CHEM - 'F'   BIO - 'C'   B/MATH - 'F'","S2977 KILABELA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 1;  DIV-III = 4;  DIV-IV = 7;  DIV-0 = 1"
"1548666810-2576","https://matokeo.necta.go.tz/csee/csee.htm","S2685 NSENGA","https://matokeo.necta.go.tz/csee/results/s2685.htm","S2685/0001","F","33","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'C'   ENGL - 'F'   LIT ENG - 'F'   BIO - 'F'   B/MATH - 'F'","S2685 NSENGA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 3;  DIV-III = 11;  DIV-IV = 60;  DIV-0 = 19"
"1548657677-401","https://matokeo.necta.go.tz/csee/csee.htm","S5032 UCHIRA GIRLS ISLAMIC","https://matokeo.necta.go.tz/csee/results/s5032.htm","S5032/0001","F","24","III","CIV - 'D'   HIST - 'D'   GEO - 'D'   E/D/KIISLAMU - 'C'   KISW - 'C'   ENGL - 'C'   CHEM - 'D'   BIO - 'C'   B/MATH - 'F'","S5032 UCHIRA GIRLS ISLAMIC SECONDARY SCHOOL","DIV-I = 3;  DIV-II = 8;  DIV-III = 40;  DIV-IV = 6;  DIV-0 = 0"
"1548656626-155","https://matokeo.necta.go.tz/csee/csee.htm","S5320 IFWENKENYA","https://matokeo.necta.go.tz/csee/results/s5320.htm","S5320/0001","F","27","IV","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'C'   ENGL - 'D'   LIT ENG - 'D'   BIO - 'D'   B/MATH - 'F'","S5320 IFWENKENYA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 1;  DIV-III = 2;  DIV-IV = 11;  DIV-0 = 1"
"1548679509-5802","https://matokeo.necta.go.tz/csee/csee.htm","P0451 ENDAROFTA  CENTRE","https://matokeo.necta.go.tz/csee/results/p0451.htm","P0451/0001","F","25","III","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'C'   ENGL - 'D'   PHY - 'F'   CHEM - 'C'   BIO - 'C'   B/MATH - 'D'","P0451 ENDAROFTA SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 1;  DIV-III = 7;  DIV-IV = 61;  DIV-0 = 12"
"1548677126-4873","https://matokeo.necta.go.tz/csee/csee.htm","P5604 MICHAEL JACKSON OPEN SCHOOL CENTRE","https://matokeo.necta.go.tz/csee/results/p5604.htm","P5604/0001","F","-","IV","CIV - 'D'   GEO - 'D'   KISW - 'C'","P5604 MICHAEL JACKSON OPEN SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 4;  DIV-IV = 28;  DIV-0 = 7"
"1548676269-4681","https://matokeo.necta.go.tz/csee/csee.htm","S0360 KISHOJU","https://matokeo.necta.go.tz/csee/results/s0360.htm","S0360/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S0360 KISHOJU SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 8;  DIV-III = 13;  DIV-IV = 59;  DIV-0 = 27"
"1548668084-2862","https://matokeo.necta.go.tz/csee/csee.htm","S2377 BUNGULWA","https://matokeo.necta.go.tz/csee/results/s2377.htm","S2377/0001","F","33","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'D'   PHY - 'F'   CHEM - 'F'   BIO - 'F'   B/MATH - 'F'","S2377 BUNGULWA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 9;  DIV-III = 11;  DIV-IV = 37;  DIV-0 = 13"
"1548669823-3290","https://matokeo.necta.go.tz/csee/csee.htm","S1936 BUKOMBE","https://matokeo.necta.go.tz/csee/results/s1936.htm","S1936/0001","F","35","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'F'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S1936 BUKOMBE SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 4;  DIV-III = 19;  DIV-IV = 30;  DIV-0 = 3"
